last_updated,price_usd,24h_volume_usd,market_cap_usd,available_supply,total_supply,percent_change_1h,percent_change_24h,percent_change_7d,volume,vwap,sell,buy,USD
1505262882,4085.7,1853610000.0,67665831263.0,16561625.0,16561625.0,-0.94,-2.52,-7.46,13626.19002620,4228.42,4121.15,4123.16,4122.15
1505263479,4090.14,1856840000.0,67739467131.0,16561650.0,16561650.0,-0.95,-2.46,-7.39,13567.44806865,4227.99,4121.34,4123.71,4122.53
1505264080,4099.98,1855230000.0,67902433767.0,16561650.0,16561650.0,-0.83,-2.26,-7.2,13542.24632914,4227.90,4120.46,4121.85,4121.16
1505264371,4102.61,1856280000.0,67946142703.0,16561687.0,16561687.0,-0.75,-2.23,-7.14,13566.84136435,4227.58,4137.53,4138.78,4138.16
1505264973,4114.27,1862010000.0,68139251973.0,16561687.0,16561687.0,-0.36,-2.02,-6.92,13518.59586976,4227.31,4133.08,4134.89,4133.99
1505265581,4111.61,1856090000.0,68095456917.0,16561750.0,16561750.0,-0.08,-2.2,-7.02,13541.79834860,4226.94,4127.76,4130.98,4129.37
1505266181,4107.59,1853340000.0,68028878683.0,16561750.0,16561750.0,0.32,-2.36,-7.14,13544.48744302,4226.87,4123.97,4126.89,4125.43
1505266775,4105.27,1851100000.0,67990504686.0,16561762.0,16561762.0,0.35,-2.49,-7.24,13547.79800397,4226.72,4119.44,4122.38,4120.91
1505267068,4101.19,1848310000.0,67922932697.0,16561762.0,16561762.0,0.23,-2.63,-7.34,13629.92809445,4225.89,4100.66,4102.67,4101.67
1505267671,4079.7,1843550000.0,67567020431.0,16561762.0,16561762.0,-0.43,-3.22,-7.87,13658.13917054,4225.53,4101.74,4102.68,4102.21
1505268283,4080.03,1842680000.0,67572689814.0,16561812.0,16561812.0,-0.64,-3.31,-7.91,13727.99163774,4224.51,4088.97,4089.35,4089.16
1505268872,4060.95,1845890000.0,67256690441.0,16561812.0,16561812.0,-1.16,-3.8,-8.39,13926.93788390,4222.15,4067.17,4069.15,4068.16
1505269472,4043.92,1852910000.0,66974642783.0,16561812.0,16561812.0,-1.54,-4.26,-8.81,14138.92851024,4219.52,4060.76,4066.09,4063.43
1505270068,4055.38,1852340000.0,67164441149.0,16561812.0,16561812.0,-1.16,-4.05,-8.59,14238.60808284,4218.48,4065.65,4068.88,4067.27
1505270374,4049.76,1849040000.0,67071667497.0,16561887.0,16561887.0,-1.18,-4.22,-8.77,14379.96921131,4216.69,4054.29,4055.81,4055.05
1505270977,4038.37,1844600000.0,66883027604.0,16561887.0,16561887.0,-1.29,-4.56,-9.08,14520.81246051,4214.54,4024.73,4024.88,4024.81
1505271570,4015.25,1842710000.0,66500116777.0,16561887.0,16561887.0,-1.59,-5.17,-9.65,14535.91599021,4213.69,4020.57,4023.17,4021.87
1505272179,4022.66,1856480000.0,66622840359.0,16561887.0,16561887.0,-0.99,-5.07,-9.53,14592.79386225,4211.97,4052.55,4054.96,4053.76
1505272475,4034.12,1863870000.0,66812639584.0,16561887.0,16561887.0,-0.6,-4.82,-9.29,14755.52017315,4210.11,4027.14,4028.59,4027.87
1505273070,4030.27,1860720000.0,66748876319.0,16561887.0,16561887.0,-0.59,-4.99,-9.42,15477.88742962,4199.83,3960.14,3961.86,3961.0
1505273680,3988.91,1868600000.0,66063876673.0,16561887.0,16561887.0,-1.44,-6.04,-10.41,15877.91999847,4193.52,3981.61,3985.37,3983.49
1505274270,3983.48,1877420000.0,65974045214.0,16561912.0,16561912.0,-1.42,-6.25,-10.59,16055.80297084,4190.61,3972.6,3976.5,3974.55
1505274872,3969.63,1877860000.0,65744662733.0,16561912.0,16561912.0,-1.58,-6.67,-10.95,16107.66540983,4187.77,3951.8,3954.76,3953.28
1505275171,3960.43,1878950000.0,65592392153.0,16561937.0,16561937.0,-1.69,-6.93,-11.18,16286.85177781,4184.54,3942.24,3943.78,3943.01
1505275773,3940.48,1880060000.0,65261981510.0,16561937.0,16561937.0,-2.11,-7.46,-11.67,16356.32864434,4178.54,3909.54,3912.14,3910.84
1505276373,3936.78,1902790000.0,65200702343.0,16561937.0,16561937.0,-2.15,-7.63,-11.8,16541.85307434,4174.05,3945.83,3948.65,3947.24
1505276967,3951.02,1920350000.0,65436544326.0,16561937.0,16561937.0,-1.46,-7.35,-11.52,16616.80347034,4172.67,3961.04,3962.98,3962.01
1505277565,3974.26,1953980000.0,65821543098.0,16561962.0,16561962.0,-0.42,-6.85,-11.02,16827.44854098,4170.04,3974.4,3980.03,3977.21
1505278170,3983.75,1966290000.0,65978716118.0,16561962.0,16561962.0,0.23,-6.7,-10.88,16946.05809262,4168.50,3998.02,3998.65,3998.34
1505278472,3982.1,1970270000.0,65951388880.0,16561962.0,16561962.0,0.36,-6.77,-10.93,16972.13088191,4167.31,3994.16,3996.05,3995.11
1505279076,3987.11,1984240000.0,66034416142.0,16561975.0,16561975.0,0.98,-6.75,-10.86,17157.73467890,4165.37,4006.59,4008.16,4007.38
1505279667,4007.77,1994830000.0,66376586546.0,16561975.0,16561975.0,1.6,-6.35,-10.42,17229.85575581,4163.11,4015.75,4016.83,4016.29
1505280270,4011.78,2001810000.0,66443100360.0,16562000.0,16562000.0,1.6,-6.34,-10.36,17262.09366850,4162.02,4003.78,4005.46,4004.62
1505280571,4008.89,2000490000.0,66395236180.0,16562000.0,16562000.0,1.43,-6.44,-10.45,17363.62766402,4160.81,4000.84,4001.74,4001.29
1505281178,3990.43,1998920000.0,66089649306.0,16562037.0,16562037.0,0.48,-6.94,-10.89,17633.02682275,4156.89,3955.14,3956.32,3955.73
1505281769,3974.9,2000820000.0,65832440871.0,16562037.0,16562037.0,-0.06,-7.36,-11.28,17708.71064161,4155.21,3971.04,3972.38,3971.71
1505282369,3977.46,2000340000.0,65875090266.0,16562100.0,16562100.0,-0.29,-7.37,-11.26,17754.36144664,4154.42,3978.38,3981.17,3979.78
1505282972,3989.2,2008060000.0,66069529320.0,16562100.0,16562100.0,-0.21,-7.17,-11.05,17695.50556553,4153.11,3994.32,3995.82,3995.07
1505283571,3993.73,2005370000.0,66144655476.0,16562125.0,16562125.0,-0.25,-7.15,-11.0,17538.49807713,4151.02,3982.63,3985.43,3984.03
1505284168,4008.17,2015630000.0,66383812561.0,16562125.0,16562125.0,0.22,-6.9,-10.72,17605.63495656,4150.12,4013.21,4014.83,4014.02
1505284472,4019.19,2020100000.0,66566327179.0,16562125.0,16562125.0,0.64,-6.68,-10.5,17610.91236166,4149.91,4028.93,4031.28,4030.1
1505285072,4030.99,2023820000.0,66761808626.0,16562137.0,16562137.0,1.22,-6.48,-10.27,17598.71657266,4149.29,4021.63,4023.35,4022.49
1505285667,4023.45,2019220000.0,66636930113.0,16562137.0,16562137.0,1.12,-6.71,-10.45,17541.69067984,4147.86,4016.16,4018.05,4017.11
1505286269,4025.19,2011530000.0,66666001818.0,16562200.0,16562200.0,1.12,-6.7,-10.45,17600.58156840,4146.33,4012.25,4015.2,4013.73
1505286872,4014.6,2004310000.0,66490608120.0,16562200.0,16562200.0,0.55,-6.93,-10.71,17579.76540623,4144.68,4013.94,4014.19,4014.07
1505287172,4015.4,2000680000.0,66503958265.0,16562225.0,16562225.0,0.4,-6.89,-10.7,17588.78625541,4143.66,4011.77,4013.04,4012.4
1505287772,4007.84,1996050000.0,66378747844.0,16562225.0,16562225.0,-0.03,-7.05,-10.88,17795.28746251,4141.30,3967.42,3968.65,3968.04
1505288376,3979.51,1988220000.0,65909738985.0,16562275.0,16562275.0,-1.08,-7.67,-11.52,17979.46009865,4137.10,3965.81,3967.21,3966.51
1505288972,3963.5,1984040000.0,65644576963.0,16562275.0,16562275.0,-1.55,-8.02,-11.88,18588.48625225,4128.53,3913.36,3914.27,3913.82
1505289570,3956.36,1989230000.0,65526322319.0,16562275.0,16562275.0,-1.72,-8.14,-12.05,18815.82009058,4124.62,3952.27,3954.48,3953.38
1505289873,3953.61,1993530000.0,65480776063.0,16562275.0,16562275.0,-1.67,-8.19,-12.11,19052.24655677,4121.21,3912.42,3915.66,3914.04
1505290471,3946.81,1994440000.0,65368152593.0,16562275.0,16562275.0,-1.79,-8.3,-12.27,19219.64641697,4118.34,3939.89,3942.35,3941.12
1505291076,3959.35,2004890000.0,65575891033.0,16562287.0,16562287.0,-1.09,-7.97,-12.0,19081.41425735,4115.27,3963.84,3967.81,3965.83
1505291677,3969.36,1999730000.0,65741679526.0,16562287.0,16562287.0,-0.46,-7.68,-11.79,18845.69382845,4112.30,3956.64,3958.4,3957.52
1505292273,3975.65,1972540000.0,65846055094.0,16562337.0,16562337.0,0.17,-7.5,-11.66,18644.62152782,4109.64,3961.2,3963.25,3962.22
1505292574,3978.05,1970020000.0,65885804703.0,16562337.0,16562337.0,0.37,-7.41,-11.62,18667.61134697,4108.41,3978.75,3979.55,3979.15
1505293169,3973.0,1962840000.0,65802216550.0,16562350.0,16562350.0,0.38,-7.49,-11.75,18944.98762182,4105.32,3932.59,3934.15,3933.37
1505293775,3963.39,1956270000.0,65643052367.0,16562350.0,16562350.0,0.3,-7.65,-11.97,19117.55653781,4102.97,3965.35,3967.41,3966.38
1505294365,3973.5,1962570000.0,65810644745.0,16562387.0,16562387.0,0.48,-7.35,-11.76,19187.92278537,4102.14,3977.96,3979.65,3978.81
1505294969,3978.09,1966770000.0,65886666101.0,16562387.0,16562387.0,0.41,-7.18,-11.68,19220.39647370,4101.45,3977.66,3980.15,3978.9
1505295276,3982.75,1967070000.0,65963846824.0,16562387.0,16562387.0,0.3,-7.03,-11.59,19228.60715957,4100.19,3965.06,3967.41,3966.23
1505295872,3972.95,1963830000.0,65801833403.0,16562462.0,16562462.0,-0.02,-7.25,-11.82,19358.93654216,4098.20,3960.72,3961.79,3961.26
1505296475,3965.47,1963310000.0,65677946187.0,16562462.0,16562462.0,-0.15,-7.42,-12.02,19722.16862697,4094.91,3936.37,3937.4,3936.89
1505297066,3946.29,1961040000.0,65360278166.0,16562462.0,16562462.0,-0.61,-7.89,-12.47,19719.09486335,4092.76,3928.51,3930.42,3929.47
1505297668,3944.34,1965940000.0,65327981365.0,16562462.0,16562462.0,-0.63,-7.99,-12.54,19565.16146983,4089.89,3923.56,3925.91,3924.73
1505298269,3939.34,1966460000.0,65245417234.0,16562525.0,16562525.0,-0.87,-8.17,-12.69,19544.53099869,4087.97,3929.48,3931.05,3930.27
1505298568,3934.22,1967870000.0,65160617106.0,16562525.0,16562525.0,-1.05,-8.32,-12.82,19525.46011873,4086.01,3936.72,3938.7,3937.71
1505299176,3945.84,1979340000.0,65353120996.0,16562537.0,16562537.0,-0.72,-8.1,-12.6,19527.85612478,4085.29,3925.06,3929.77,3927.42
1505299774,3941.59,1975260000.0,65282730214.0,16562537.0,16562537.0,-0.64,-8.24,-12.73,19656.17821953,4083.59,3906.89,3909.42,3908.15
1505300368,3903.18,1972330000.0,64646758327.0,16562587.0,16562587.0,-1.36,-9.18,-13.61,20382.80919025,4071.80,3839.47,3841.85,3840.66
1505300672,3886.89,1972850000.0,64376953784.0,16562587.0,16562587.0,-1.71,-9.57,-14.0,20453.77566720,4068.18,3850.67,3854.59,3852.63
1505301273,3876.57,1977000000.0,64206027887.0,16562587.0,16562587.0,-1.65,-9.82,-14.27,20621.68552817,4065.75,3823.25,3824.41,3823.83
1505301873,3859.57,1980030000.0,63924514082.0,16562600.0,16562600.0,-2.08,-10.22,-14.69,20802.56559967,4061.83,3815.52,3817.73,3816.63
1505302472,3850.84,1989860000.0,63779922584.0,16562600.0,16562600.0,-2.31,-10.41,-14.92,21069.93231307,4058.38,3848.73,3853.12,3850.92
1505303074,3861.72,2017960000.0,63960316758.0,16562650.0,16562650.0,-1.88,-10.14,-14.74,21109.32445502,4056.24,3837.88,3840.71,3839.3
1505303373,3862.84,2017430000.0,63978866926.0,16562650.0,16562650.0,-1.67,-10.09,-14.73,21425.03464173,4052.44,3829.71,3831.42,3830.57
1505303971,3857.64,2024820000.0,63892787438.0,16562662.0,16562662.0,-1.46,-10.17,-14.89,21588.89907559,4049.62,3813.05,3813.19,3813.12
1505304572,3842.23,2027690000.0,63637556816.0,16562662.0,16562662.0,-1.05,-10.48,-15.27,21969.25157429,4043.72,3788.41,3788.92,3788.67
1505305180,3816.54,2035080000.0,63212252856.0,16562712.0,16562712.0,-1.23,-11.02,-15.9,22596.16164357,4036.65,3794.86,3796.56,3795.71
1505305772,3824.73,2058390000.0,63347901468.0,16562712.0,16562712.0,-0.92,-10.75,-15.76,22811.40596589,4032.41,3808.67,3811.39,3810.03
1505306073,3829.3,2059820000.0,63423593062.0,16562712.0,16562712.0,-0.76,-10.6,-15.69,22978.86482638,4028.96,3852.12,3853.71,3852.92
1505306673,3862.29,2091530000.0,63970190045.0,16562762.0,16562762.0,0.12,-9.71,-15.01,23025.64723583,4026.92,3857.35,3858.47,3857.91
1505307279,3881.68,2111150000.0,64291342000.0,16562762.0,16562762.0,0.68,-9.08,-14.62,23134.61576120,4025.93,3865.13,3868.36,3866.75
1505307879,3889.99,2125610000.0,64429029122.0,16562775.0,16562775.0,1.1,-8.79,-14.47,23318.26815048,4022.53,3899.81,3901.64,3900.73
1505308473,3906.5,2147040000.0,64702480538.0,16562775.0,16562775.0,1.99,-8.29,-14.14,23701.71235272,4020.03,3892.27,3893.59,3892.93
1505308772,3902.03,2143960000.0,64628589308.0,16562812.0,16562812.0,1.96,-8.34,-14.25,23802.66210690,4016.66,3858.27,3862.01,3860.14
1505309376,3879.88,2133440000.0,64261723023.0,16562812.0,16562812.0,1.23,-8.76,-14.75,23815.85169134,4016.26,3850.96,3855.1,3853.03
1505309972,3869.06,2132680000.0,64082513397.0,16562812.0,16562812.0,0.76,-8.9,-15.0,23721.20893306,4013.78,3850.62,3851.34,3850.98
1505310579,3860.79,2125950000.0,63945538941.0,16562812.0,16562812.0,-0.24,-8.96,-15.2,23753.67519785,4010.07,3851.11,3852.32,3851.71
1505311172,3862.86,2120290000.0,63980163894.0,16562900.0,16562900.0,-0.54,-8.82,-15.17,23671.51472229,4007.02,3831.67,3833.42,3832.55
1505311782,3852.45,2111750000.0,63807744105.0,16562900.0,16562900.0,-1.09,-9.02,-15.41,23374.06862081,4001.51,3824.67,3827.46,3826.07
1505312076,3845.08,2108700000.0,63685675532.0,16562900.0,16562900.0,-1.26,-9.16,-15.58,23936.57313203,3996.15,3786.08,3786.75,3786.42
1505312671,3822.74,2116030000.0,63315706219.0,16562912.0,16562912.0,-1.66,-9.59,-16.07,24246.10150358,3991.69,3789.42,3791.69,3790.56
1505313278,3819.05,2124930000.0,63254589074.0,16562912.0,16562912.0,-1.33,-9.57,-16.16,24332.59912374,3989.79,3794.96,3796.83,3795.89
1505313873,3801.95,2127960000.0,62971458327.0,16562937.0,16562937.0,-1.68,-9.91,-16.53,25847.52905043,3975.24,3761.3,3764.51,3762.91
1505314477,3789.92,2134550000.0,62772206195.0,16562937.0,16562937.0,-1.87,-10.11,-16.8,26142.42236850,3972.61,3792.1,3793.68,3792.89
1505314777,3796.41,2147190000.0,62879749010.0,16562950.0,16562950.0,-1.59,-9.92,-16.66,26566.97724386,3968.13,3777.89,3778.57,3778.23
1505315371,3798.32,2128240000.0,62911384244.0,16562950.0,16562950.0,-1.3,-9.85,-16.62,27224.73207747,3963.52,3810.62,3812.64,3811.63
1505315994,3831.28,2203280000.0,63457394858.0,16562975.0,16562975.0,0.01,-9.0,-15.89,27491.19792399,3961.61,3795.83,3799.53,3797.68
1505316573,3828.22,2212560000.0,63406712155.0,16562975.0,16562975.0,0.17,-9.07,-15.96,27636.33650677,3960.52,3817.74,3819.0,3818.37
1505317173,3854.73,2238390000.0,63845939247.0,16563012.0,16563012.0,1.16,-8.44,-15.38,27771.16863161,3958.45,3850.7,3853.08,3851.89
1505317474,3868.62,2248140000.0,64075999483.0,16563012.0,16563012.0,1.66,-8.1,-15.08,27996.23272319,3957.09,3837.28,3838.92,3838.1
1505318076,3852.2,2243960000.0,63804034826.0,16563012.0,16563012.0,1.37,-8.48,-15.45,28286.18281925,3955.24,3818.39,3818.94,3818.67
1505318671,3841.92,2235140000.0,63634055207.0,16563087.0,16563087.0,1.09,-8.73,-15.69,28305.73512517,3953.77,3812.26,3814.67,3813.47
1505319267,3837.62,2233620000.0,63562833933.0,16563087.0,16563087.0,0.63,-8.81,-15.79,28416.42022617,3952.51,3816.56,3817.88,3817.22
1505319570,3844.52,2239090000.0,63677215346.0,16563112.0,16563112.0,0.6,-8.64,-15.65,28536.42590341,3949.59,3841.25,3845.66,3843.45
1505320177,3852.68,2249080000.0,63812370340.0,16563112.0,16563112.0,0.26,-8.43,-15.48,28613.11459343,3948.83,3830.96,3834.02,3832.49
1505320770,3862.6,2254000000.0,63976966106.0,16563187.0,16563187.0,0.39,-8.16,-15.27,28723.48756200,3947.87,3865.24,3866.41,3865.82
1505321372,3894.87,2278850000.0,64511460151.0,16563187.0,16563187.0,1.08,-7.31,-14.57,28966.22223103,3945.77,3928.69,3929.78,3929.23
1505321971,3930.89,2315620000.0,65108215520.0,16563225.0,16563225.0,2.14,-6.3,-13.79,29154.07725286,3945.16,3941.72,3942.79,3942.26
1505322572,3934.85,2337600000.0,65173805891.0,16563225.0,16563225.0,2.4,-6.05,-13.71,29598.21870586,3944.58,3890.74,3893.62,3892.18
1505322870,3933.37,2340010000.0,65149292318.0,16563225.0,16563225.0,2.35,-6.01,-13.75,29744.25692193,3943.29,3937.48,3939.51,3938.5
1505323478,3944.42,2358610000.0,65332414565.0,16563250.0,16563250.0,2.43,-5.6,-13.53,29718.01438190,3942.27,3947.92,3948.82,3948.37
1505324078,3958.2,2371140000.0,65560656150.0,16563250.0,16563250.0,2.39,-5.14,-13.24,29864.11923303,3942.13,3939.82,3940.55,3940.19
1505324670,3946.58,2371570000.0,65368191185.0,16563250.0,16563250.0,1.81,-5.28,-13.5,29986.99819737,3942.02,3923.66,3924.6,3924.13
1505325274,3943.01,2377900000.0,65309060383.0,16563250.0,16563250.0,0.66,-5.25,-13.59,30091.11402270,3941.28,3917.57,3920.41,3918.99
1505325576,3935.31,2364890000.0,65181621740.0,16563275.0,16563275.0,0.22,-5.37,-13.77,29760.39060376,3936.04,3900.51,3901.41,3900.96
1505326172,3912.03,2328170000.0,64796028698.0,16563275.0,16563275.0,-0.56,-5.8,-14.29,29509.53731674,3932.80,3871.22,3872.93,3872.08
1505326769,3894.74,2299320000.0,64509891147.0,16563337.0,16563337.0,-1.18,-6.09,-14.67,29408.11108251,3929.77,3897.26,3898.84,3898.05
1505327374,3918.81,2286270000.0,64908570669.0,16563337.0,16563337.0,-0.78,-5.4,-14.15,29020.64998345,3927.09,3904.56,3906.27,3905.41
1505327973,3925.44,2269970000.0,65018534760.0,16563375.0,16563375.0,-0.66,-5.13,-14.02,29040.59852689,3925.75,3920.63,3923.5,3922.07
1505328271,3927.64,2265930000.0,65054974185.0,16563375.0,16563375.0,-0.58,-5.02,-13.98,28706.90747443,3922.88,3905.3,3905.97,3905.64
1505328877,3922.91,2248400000.0,64976629421.0,16563375.0,16563375.0,-0.39,-4.96,-14.09,28621.69864196,3921.76,3894.74,3896.43,3895.59
1505329475,3909.23,2233290000.0,64750140182.0,16563400.0,16563400.0,-0.35,-5.23,-14.4,28543.41803602,3920.86,3872.89,3874.29,3873.59
1505330070,3893.72,2223620000.0,64493241848.0,16563400.0,16563400.0,-0.5,-5.51,-14.75,28767.71433108,3919.48,3871.18,3873.53,3872.36
1505330668,3891.27,2215500000.0,64453050645.0,16563500.0,16563500.0,-0.45,-5.48,-14.8,28700.24901673,3918.71,3874.95,3876.51,3875.73
1505331271,3880.41,2206300000.0,64273171035.0,16563500.0,16563500.0,-1.01,-5.66,-15.06,28698.96767163,3917.33,3847.0,3849.2,3848.1
1505331572,3880.56,2202960000.0,64275752574.0,16563525.0,16563525.0,-1.03,-5.64,-15.05,28664.50675162,3916.51,3848.01,3850.0,3849.01
1505332173,3873.5,2195670000.0,64158814088.0,16563525.0,16563525.0,-1.24,-5.79,-15.2,28458.38168949,3914.34,3847.09,3848.73,3847.91
1505332767,3863.46,2183420000.0,63992755831.0,16563587.0,16563587.0,-1.35,-6.07,-15.43,28371.23854171,3912.28,3841.99,3843.3,3842.65
1505333373,3861.52,2178350000.0,63960622472.0,16563587.0,16563587.0,-1.05,-6.18,-15.47,28298.21938277,3910.80,3851.34,3852.9,3852.12
1505333670,3876.75,2187470000.0,64212885902.0,16563587.0,16563587.0,-0.54,-5.85,-15.12,28329.69505506,3910.17,3878.63,3881.28,3879.96
1505334279,3893.46,2199350000.0,64489858114.0,16563637.0,16563637.0,0.16,-5.53,-14.76,28425.15603487,3909.67,3879.62,3880.55,3880.09
1505334876,3891.48,2195960000.0,64457062113.0,16563637.0,16563637.0,0.28,-5.66,-14.81,28456.16160270,3909.50,3863.17,3864.93,3864.05
1505335465,3891.54,2193370000.0,64458055931.0,16563637.0,16563637.0,0.4,-5.74,-14.79,28463.59348417,3908.08,3892.74,3893.46,3893.1
1505336070,3907.33,2203170000.0,64719595759.0,16563637.0,16563637.0,1.0,-5.43,-14.45,28545.39056425,3907.82,3895.62,3896.19,3895.9
1505336668,3908.57,2203360000.0,64740232383.0,16563662.0,16563662.0,1.09,-5.48,-14.42,28520.05911057,3907.24,3894.46,3895.94,3895.2
1505336971,3905.53,2199560000.0,64689878851.0,16563662.0,16563662.0,0.94,-5.59,-14.49,28481.61720613,3906.74,3886.73,3887.18,3886.96
1505337574,3902.14,2197140000.0,64633825590.0,16563687.0,16563687.0,0.49,-5.76,-14.56,28524.48692704,3906.44,3875.13,3876.81,3875.97
1505338171,3900.79,2197690000.0,64611464613.0,16563687.0,16563687.0,0.26,-5.84,-14.6,28623.33932499,3905.87,3882.08,3883.79,3882.94
1505338772,3902.15,2197500000.0,64634237063.0,16563750.0,16563750.0,0.18,-5.84,-14.56,28558.54025394,3904.62,3887.39,3889.08,3888.23
1505339068,3902.58,2195600000.0,64641359475.0,16563750.0,16563750.0,0.19,-5.85,-14.54,28584.53048199,3903.79,3875.9,3876.03,3875.97
1505339673,3893.6,2191090000.0,64492617000.0,16563750.0,16563750.0,-0.2,-6.09,-14.72,28617.65430758,3903.64,3875.26,3877.95,3876.61
1505340270,3902.73,2194180000.0,64644136742.0,16563825.0,16563825.0,-0.11,-5.87,-14.5,28765.99722270,3902.81,3901.19,3902.03,3901.61
1505340868,3925.79,2209740000.0,65026098547.0,16563825.0,16563825.0,0.55,-5.3,-13.98,28807.27028548,3902.24,3920.06,3922.12,3921.09
1505341473,3931.56,2216470000.0,65121671817.0,16563825.0,16563825.0,0.79,-5.16,-13.84,29005.37804897,3902.27,3921.03,3922.87,3921.95
1505342068,3943.19,2226280000.0,65314309102.0,16563825.0,16563825.0,1.09,-4.87,-13.57,29059.53984597,3901.63,3939.33,3940.75,3940.04
1505342376,3949.44,2233550000.0,65418077873.0,16563887.0,16563887.0,1.29,-4.71,-13.42,29020.09539721,3900.91,3949.49,3950.87,3950.18
1505342976,3948.71,2236620000.0,65405986236.0,16563887.0,16563887.0,1.27,-4.7,-13.42,29137.18183051,3900.89,3934.75,3936.28,3935.52
1505343571,3944.75,2237590000.0,65340491862.0,16563912.0,16563912.0,1.03,-4.77,-13.5,29219.59747853,3900.85,3931.35,3933.64,3932.5
1505344179,3941.87,2237870000.0,65292787795.0,16563912.0,16563912.0,0.65,-4.76,-13.56,29123.78851186,3899.77,3925.51,3926.68,3926.1
1505344772,3932.33,2232990000.0,65134819195.0,16563925.0,16563925.0,0.07,-4.9,-13.76,29158.14821094,3899.57,3912.4,3914.13,3913.27
1505345075,3934.14,2232390000.0,65164799900.0,16563925.0,16563925.0,0.12,-4.82,-13.72,29138.30227348,3899.31,3921.56,3923.36,3922.46
1505345674,3932.03,2231030000.0,65129850018.0,16563925.0,16563925.0,-0.21,-4.79,-13.75,29176.22066957,3899.07,3901.67,3904.61,3903.14
1505346272,3894.42,2220180000.0,64507075520.0,16563975.0,16563975.0,-1.35,-5.65,-14.56,29352.54483253,3898.81,3871.56,3871.69,3871.63
1505346875,3880.49,2216270000.0,64276339348.0,16563975.0,16563975.0,-1.7,-5.94,-14.85,29618.89192367,3897.93,3865.82,3868.14,3866.98
1505347476,3875.37,2216400000.0,64191531796.0,16563975.0,16563975.0,-1.7,-5.99,-14.94,29653.48681503,3897.66,3856.89,3857.79,3857.34
1505347777,3878.17,2218140000.0,64237910926.0,16563975.0,16563975.0,-1.54,-5.89,-14.87,29674.74481806,3897.34,3872.1,3872.82,3872.46
1505348371,3890.73,2221840000.0,64446098409.0,16564012.0,16564012.0,-1.15,-5.5,-14.57,29672.46083659,3896.17,3891.54,3893.32,3892.43
1505348971,3905.34,2222370000.0,64688098624.0,16564012.0,16564012.0,-0.67,-5.08,-14.23,29469.19544461,3894.48,3901.69,3903.09,3902.39
1505349573,3920.6,2225190000.0,64941159492.0,16564087.0,16564087.0,0.08,-4.58,-13.87,29438.34977936,3893.88,3916.57,3917.79,3917.18
1505350175,3911.43,2217370000.0,64789266814.0,16564087.0,16564087.0,0.46,-4.69,-14.05,29434.15150694,3893.57,3907.59,3909.15,3908.37
1505350472,3914.98,2219300000.0,64848069323.0,16564087.0,16564087.0,0.78,-4.56,-13.96,29448.46813368,3893.46,3907.89,3910.43,3909.16
1505351069,3915.21,2217310000.0,64851976944.0,16564112.0,16564112.0,0.88,-4.47,-13.94,29411.76324925,3893.02,3905.12,3908.58,3906.85
1505351675,3913.39,2214720000.0,64821830260.0,16564112.0,16564112.0,0.67,-4.43,-13.94,29406.00122266,3892.85,3898.46,3900.71,3899.59
1505352271,3902.97,2207750000.0,64649575674.0,16564200.0,16564200.0,0.22,-4.56,-14.15,29411.43745739,3892.55,3886.06,3889.54,3887.8
1505352869,3896.53,2205970000.0,64542902226.0,16564200.0,16564200.0,-0.27,-4.56,-14.28,29434.61767429,3892.51,3889.68,3890.5,3890.09
1505353177,3900.31,2206280000.0,64605561706.0,16564212.0,16564212.0,-0.28,-4.44,-14.17,29414.14495926,3892.08,3898.06,3899.73,3898.9
1505353771,3910.28,2208880000.0,64770706899.0,16564212.0,16564212.0,-0.11,-4.04,-13.93,29387.01276806,3891.66,3909.4,3911.42,3910.41
1505354368,3912.32,2207500000.0,64804693508.0,16564262.0,16564262.0,-0.03,-3.92,-13.86,29343.14274041,3891.19,3909.83,3911.44,3910.64
1505354971,3910.05,2201530000.0,64767092633.0,16564262.0,16564262.0,-0.04,-3.85,-13.88,29274.43963537,3890.47,3899.97,3901.91,3900.94
1505355876,3894.05,2167930000.0,64502064441.0,16564262.0,16564262.0,-0.28,-3.96,-14.2,28904.54514114,3887.72,3880.28,3883.63,3881.96
1505356482,3886.14,2158360000.0,64371041129.0,16564262.0,16564262.0,-0.4,-3.96,-14.36,28826.19746222,3886.99,3875.12,3877.91,3876.52
1505357070,3870.32,2148600000.0,64109238334.0,16564325.0,16564325.0,-0.87,-4.13,-14.7,28808.76828984,3885.87,3854.47,3857.15,3855.81
1505357373,3872.21,2148820000.0,64140544908.0,16564325.0,16564325.0,-0.92,-3.98,-14.66,28686.07340726,3884.87,3870.11,3871.61,3870.86
1505357975,3877.75,2141430000.0,64232408213.0,16564350.0,16564350.0,-0.85,-3.63,-14.52,28666.41746643,3884.42,3872.73,3875.31,3874.02
1505358573,3859.38,2122200000.0,63928121103.0,16564350.0,16564350.0,-1.25,-3.91,-14.92,28782.12808779,3883.38,3825.4,3830.28,3827.84
1505359170,3830.84,2111380000.0,63455420524.0,16564362.0,16564362.0,-1.82,-4.41,-15.55,28884.60673748,3882.02,3813.76,3817.22,3815.49
1505359474,3825.37,2109830000.0,63364813464.0,16564362.0,16564362.0,-1.79,-4.48,-15.67,28191.81974413,3878.61,3798.75,3801.13,3799.94
